timestamp,signal_quality,attention,meditation,delta,theta,alpha,beta,gamma,raw_data 
2025-10-26 17:58:05.557,0,30,51,1572881,2097196,5963823,20185095,15925250,AA AA 20 02 00 83 18 00 11 20 00 2C 55 00 1F 06 00 10 C1 00 04 73 00 03 89 00 02 6A 00 00 64 04 1E 05 33 8D
2025-10-26 17:58:06.593,0,37,57,1573177,1704029,15269951,24772634,14483471,AA AA 20 02 00 83 18 01 39 1A 00 5D 35 00 1F B4 00 20 D1 00 06 A9 00 14 8E 00 08 4F 00 07 4B 04 25 05 39 57
2025-10-26 17:58:07.582,0,41,57,1573329,15663249,9044081,22347875,18546695,AA AA 20 02 00 83 18 01 D1 EF 00 91 34 00 0F 56 00 62 77 00 3D DE 00 26 87 00 03 94 00 04 36 04 29 05 39 9A
2025-10-26 17:58:08.577,0,60,54,1572967,8912941,15859968,11141420,19857426,AA AA 20 02 00 83 18 00 67 88 00 2D BF 00 59 33 00 A7 42 01 08 68 00 24 FA 00 0B 35 00 07 93 04 3C 05 36 2E
2025-10-26 17:58:09.562,0,63,54,1572982,15466592,8847520,29818980,17039377,AA AA 20 02 00 83 18 00 76 EC 00 60 04 00 55 83 00 4B D2 00 56 F5 00 0E 34 00 0F D0 00 02 3F 04 3F 05 36 7C
2025-10-26 17:58:10.552,0,63,50,1573265,393373,5832775,15204403,12320788,AA AA 20 02 00 83 18 01 91 06 00 9D 58 00 20 01 00 27 D8 00 15 10 00 1E 06 00 0B B6 00 09 92 04 3F 05 32 96
2025-10-26 17:58:11.530,0,61,51,1573516,7209079,11534436,28966962,12320775,AA AA 20 02 00 83 18 02 8C 6E 00 77 96 00 2A 1A 00 3A F4 00 18 C6 00 1A B4 00 04 08 00 03 0D 04 3D 05 33 A6
2025-10-26 17:58:12.532,0,56,48,1573014,9961640,16973942,17301563,13959178,AA AA 20 02 00 83 18 00 96 98 00 A8 9D 00 12 66 00 64 AD 00 29 5B 00 12 AB 00 05 2A 00 05 A6 04 38 05 30 DA
2025-10-26 17:58:13.567,0,48,37,1573160,9306345,26476611,11468885,20971537,AA AA 20 02 00 83 18 01 28 8E 00 E9 B0 00 27 E4 00 1C 6B 00 4E 44 00 07 6A 00 0D D6 00 04 AA 04 30 05 25 8E
2025-10-26 17:58:14.558,0,35,38,1574060,2818751,6226218,21299316,25755668,AA AA 20 02 00 83 18 04 AC 2B 02 BF 1F 00 AA 40 00 80 92 00 55 B3 00 1F F4 00 0C 95 00 08 5D 04 23 05 26 38
2025-10-26 17:58:15.547,0,23,41,1573617,14811202,18022524,28311640,27918338,AA AA 20 02 00 83 18 02 F1 E2 00 42 8A 00 10 89 00 6C EF 00 51 C1 00 07 E7 00 01 C3 00 01 A7 04 17 05 29 18
2025-10-26 17:58:16.522,0,17,51,1572910,1245278,19202379,19267671,21430282,AA AA 20 02 00 83 18 00 2E 13 00 5E E1 00 01 44 01 4A B1 00 48 75 00 0F F4 00 06 53 00 04 03 04 11 05 33 34
2025-10-26 17:58:17.512,0,21,56,1573300,10093129,19529972,26017875,12845076,AA AA 20 02 00 83 18 01 B4 9A 02 49 69 00 C5 C1 00 2F BF 00 36 CE 00 1D 98 00 0E 2C 00 06 24 04 15 05 38 78
2025-10-26 17:58:18.502,0,23,56,1573284,10813634,20643937,15401015,15859729,AA AA 20 02 00 83 18 01 A4 A5 00 C2 65 00 27 D6 00 3A 6C 00 2C 7F 00 0B BB 00 0A 37 00 07 52 04 17 05 38 EB
2025-10-26 17:58:19.492,0,34,63,1572937,13828163,12190055,23199880,13762589,AA AA 20 02 00 83 18 00 49 D3 00 43 0F 00 4D AB 01 1A 84 00 56 DE 00 32 10 00 17 C2 00 06 B7 04 22 05 3F E7
2025-10-26 17:58:20.541,0,50,53,1573007,16121895,16187460,22937682,18677780,AA AA 20 02 00 83 18 00 8F F6 00 27 37 00 31 C0 00 13 EA 00 3E 74 00 14 64 00 0C B9 00 08 20 04 32 05 35 0A
2025-10-26 17:58:21.533,0,57,60,1573198,126,9306291,19267650,19726351,AA AA 20 02 00 83 18 01 4E 00 00 7E 61 00 3B 2D 00 78 B4 00 25 72 00 1D B0 00 0D 7D 00 02 D7 04 39 05 3C 5B
2025-10-26 17:58:22.509,0,74,64,1573001,11337781,19595340,11010100,14221322,AA AA 20 02 00 83 18 00 89 AD 00 35 E1 00 2B 4A 00 21 47 00 1B 61 00 19 BF 00 05 1A 00 05 C4 04 4A 05 40 6A
2025-10-26 17:58:23.498,0,66,51,1572974,15794368,10027109,19267686,10485774,AA AA 20 02 00 83 18 00 6E F1 00 C0 1F 00 52 7A 00 13 99 00 55 8D 00 11 55 00 04 4B 00 0A EC 04 42 05 33 A1
2025-10-26 17:58:24.487,0,43,47,1573624,7733678,16515245,17236039,18022408,AA AA 20 02 00 83 18 02 F8 76 01 AE B8 00 3D 44 00 70 72 00 3E 95 00 09 5D 00 05 B6 00 03 48 04 2B 05 2F 86
2025-10-26 17:58:25.477,0,35,27,1573071,2228771,6094915,25952353,6422542,AA AA 20 02 00 83 18 00 CF 22 02 23 1A 00 08 43 00 3B DF 00 48 AD 00 19 15 00 07 4D 00 07 5B 04 23 05 1B AD
2025-10-26 17:58:26.467,0,21,21,1573161,10289423,24707163,17301549,23134215,AA AA 20 02 00 83 18 01 29 9D 01 0F E0 00 25 99 00 36 0A 00 1D FE 00 10 E5 00 05 7C 00 02 F5 04 15 05 15 F2
2025-10-26 17:58:27.516,0,24,17,1572980,16253114,19398715,13500464,13697048,AA AA 20 02 00 83 18 00 74 F8 00 BA 9F 00 16 89 00 25 41 00 1D 8D 00 13 68 00 14 69 00 04 1F 04 18 05 11 A1
2025-10-26 17:58:28.492,0,38,27,1573038,4391029,27000994,13762589,13434901,AA AA 20 02 00 83 18 00 AE 43 00 75 D7 00 93 C5 00 0F 03 00 0B CF 00 12 07 00 11 C6 00 04 32 04 26 05 1B 71
2025-10-26 17:58:29.482,0,44,41,1573653,2031824,16908417,24051769,7208973,AA AA 20 02 00 83 18 03 15 1F 00 D0 51 00 6D B1 00 14 E8 00 1F 87 00 1A 4D 00 05 21 00 08 64 04 2C 05 29 F3
2025-10-26 17:58:30.472,0,51,38,1573642,2687308,14155843,20119601,30081043,AA AA 20 02 00 83 18 03 0A 29 01 4C 83 00 20 55 00 23 46 00 0D ED 00 24 FB 00 0A D0 00 09 AF 04 33 05 26 71
2025-10-26 17:58:31.462,0,54,47,1573154,4849857,10682579,21626987,21757964,AA AA 20 02 00 83 18 01 22 4A 00 C1 07 00 95 9C 00 3E B2 00 43 98 00 28 6E 00 09 DE 00 03 B2 04 36 05 2F 91
2025-10-26 17:58:32.453,0,48,38,1572948,11600097,15007850,19791929,15007753,AA AA 20 02 00 83 18 00 54 B1 00 E1 80 00 4A 65 00 20 45 00 2E E9 00 0B D8 00 07 0D 00 02 E7 04 30 05 26 92
2025-10-26 17:58:33.443,0,40,41,1573087,7929956,27853057,20840780,16842764,AA AA 20 02 00 83 18 00 DF 79 00 64 CC 00 81 DD 00 80 E4 01 41 5A 00 0B 3C 00 08 C5 00 04 5D 04 28 05 29 AD
2025-10-26 17:58:34.478,0,24,54,1573158,3342536,22217020,18219085,15335434,AA AA 20 02 00 83 18 01 26 33 00 C8 E4 00 17 6F 01 25 6F 00 42 A7 00 0B 89 00 06 61 00 04 8A 04 18 05 36 78
2025-10-26 17:58:35.467,0,23,53,1573417,14614752,17825945,23593008,15335438,AA AA 20 02 00 83 18 02 29 DF 00 E0 63 00 30 AD 00 69 6C 00 10 FC 00 20 5C 00 0B 8E 00 03 97 04 17 05 35 53
2025-10-26 17:58:36.457,0,30,44,1573317,9765341,16121935,15401049,27983883,AA AA 20 02 00 83 18 01 C5 95 01 DD E3 00 22 13 00 2D 01 00 2C EA 00 2D EF 00 07 BC 00 04 63 04 1E 05 2C 34
2025-10-26 17:58:37.447,0,44,34,1577414,7733464,29491290,8913171,14417933,AA AA 20 02 00 83 18 11 C6 76 00 D8 E1 00 0D E1 00 4D 1B 00 F0 6D 00 23 3D 00 07 9F 00 06 E3 04 2C 05 22 63
2025-10-26 17:58:38.436,0,53,27,1573130,16449796,12845337,28311748,21364750,AA AA 20 02 00 83 18 01 0A FB 01 04 44 00 30 80 00 E9 B2 00 A8 FE 00 1C CD 00 08 79 00 06 39 04 35 05 1B 20
2025-10-26 17:58:39.427,0,44,29,1573036,5046557,23593182,1310777,17301513,AA AA 20 02 00 83 18 00 AC 4D 01 1D F9 00 31 6F 00 AD 10 00 25 04 00 14 79 00 04 8F 00 05 AB 04 2C 05 1D AA
2025-10-26 17:58:40.419,0,37,44,1572984,4522152,12386478,20840483,14286865,AA AA 20 02 00 83 18 00 78 45 00 A8 8A 00 27 33 00 87 B1 00 19 8D 00 0A 42 00 09 98 00 08 8B 04 25 05 2C 61
2025-10-26 17:58:41.452,0,38,44,1574143,1769637,17694771,7995477,16121864,AA AA 20 02 00 83 18 04 FF 1B 00 A5 51 00 14 BD 00 1F 34 00 38 46 00 1D 17 00 05 DF 00 03 24 04 26 05 2C 12
2025-10-26 17:58:42.443,0,35,50,1573096,6947159,12780041,17825971,27983885,AA AA 20 02 00 83 18 00 E8 6A 01 57 1B 00 AE A8 01 5B 9F 00 95 71 00 1E DF 00 08 CC 00 05 CC 04 23 05 32 46
2025-10-26 17:58:43.432,0,34,51,1573032,1442011,14614734,15859772,28704782,AA AA 20 02 00 83 18 00 A8 16 00 DB 50 00 7B 8F 00 53 2F 00 2E C3 00 0E F9 00 0A BD 00 04 CE 04 22 05 33 FE
2025-10-26 17:58:44.422,0,47,43,1573226,7274707,23986277,12714067,18546703,AA AA 20 02 00 83 18 01 6A 6F 00 D3 C5 00 4C A9 00 19 04 00 2B BE 00 28 34 00 08 E7 00 07 9B 04 2F 05 2B A5
2025-10-26 17:58:45.412,0,50,57,1572923,1835058,13041839,16646222,12714005,AA AA 20 02 00 83 18 00 3B 1C 00 32 27 00 33 A0 00 7C E5 00 20 19 00 2E 35 00 10 8D 00 05 D5 04 32 05 39 F7
2025-10-26 17:58:46.402,0,54,47,1573118,2228309,28114972,25755675,11796482,AA AA 20 02 00 83 18 00 FE 22 00 55 CF 00 03 DE 00 19 8E 00 14 FB 00 07 2E 00 02 86 00 00 E8 04 36 05 2F 74
2025-10-26 17:58:47.392,0,57,51,1573130,13041872,10617164,14352452,8978448,AA AA 20 02 00 83 18 01 0A C7 00 D0 0C 00 5F 96 00 ED 48 00 2C 93 00 18 01 00 0B 88 00 05 34 04 39 05 33 71
2025-10-26 17:58:48.428,0,41,51,1573939,6423117,21168350,15335470,20381714,AA AA 20 02 00 83 18 04 33 62 02 4D 86 00 1E BD 00 C0 C9 00 1C 21 00 12 F9 00 0D 3E 00 05 A6 04 29 05 33 ED
2025-10-26 17:58:49.417,0,34,41,1573053,14549152,24051785,25821221,26869772,AA AA 20 02 00 83 18 00 BD DE 00 A0 FB 00 3D 74 00 0C C1 00 13 C9 00 12 C0 00 08 DA 00 04 F3 04 22 05 29 D3
2025-10-26 17:58:50.407,0,27,47,1573145,1179968,22216848,13172761,26083337,AA AA 20 02 00 83 18 01 19 12 01 40 5F 00 4B F4 00 45 3B 00 08 8E 00 11 FF 00 04 8F 00 05 EE 04 1B 05 2F 58
2025-10-26 17:58:51.397,0,24,41,1574960,5570804,18219172,28442676,24772638,AA AA 20 02 00 83 18 08 30 55 00 F4 29 00 9C ED 00 08 CC 00 27 E6 00 0D 89 00 1B F1 00 03 30 04 18 05 29 2F
2025-10-26 17:58:52.372,0,29,48,1573186,14745839,26083641,15073402,19857423,AA AA 20 02 00 83 18 01 42 E1 00 EF C8 00 58 C6 00 E1 10 00 63 D6 00 17 FE 00 07 31 00 08 55 04 1D 05 30 3F
2025-10-26 17:58:53.363,0,29,50,1573169,8519851,15204458,11272244,7340046,AA AA 20 02 00 83 18 01 31 82 00 AB 2B 00 2F BD 00 3B 81 00 20 2B 00 14 3E 00 0A 32 00 04 0D 04 1D 05 32 EE
2025-10-26 17:58:54.412,0,38,54,1573235,1572954,19202182,22085714,14483469,AA AA 20 02 00 83 18 01 73 18 00 5A 79 00 6B AC 00 1B C2 00 3B 8F 00 17 D8 00 0A 05 00 03 F8 04 26 05 36 E7
2025-10-26 17:58:55.402,0,37,54,1573352,11075871,21430443,15269936,21037066,AA AA 20 02 00 83 18 01 E8 A9 01 1F 9C 00 38 AB 00 73 35 00 24 B4 00 0C 58 00 07 E9 00 03 4D 04 25 05 36 A9
2025-10-26 17:58:56.392,0,41,48,1573057,9699670,30015661,21889078,11993101,AA AA 20 02 00 83 18 00 C1 94 01 56 D7 00 6F F3 00 3E C4 00 11 8A 00 25 B5 00 09 02 00 04 2E 04 29 05 30 67
2025-10-26 17:58:57.367,0,40,48,1573255,4260061,11993230,19923035,27262987,AA AA 20 02 00 83 18 01 87 41 00 DD 62 00 18 55 00 76 31 00 43 FF 00 18 D5 00 07 CB 00 04 C6 04 28 05 30 1A
2025-10-26 17:58:58.357,0,38,51,1573267,2097290,19857689,20316245,15073290,AA AA 20 02 00 83 18 01 93 20 00 8A CA 00 88 65 00 91 7A 00 34 BC 00 21 79 00 07 6D 00 03 E9 04 26 05 33 16
2025-10-26 17:58:59.347,0,50,44,1574421,786755,8126571,25493571,23658507,AA AA 20 02 00 83 18 06 15 0C 01 43 32 00 1E 4A 00 4D BA 00 1C CB 00 27 6D 00 06 FC 00 05 55 04 32 05 2C 18
2025-10-26 17:59:00.337,0,67,43,1572939,12255285,18808863,16252979,23461905,AA AA 20 02 00 83 18 00 4B BB 00 35 6C 00 04 B3 00 1B 34 00 0E C4 00 25 C0 00 08 A6 00 09 74 04 43 05 2B 5C
2025-10-26 17:59:01.386,0,70,41,1573012,6815939,22937713,19857472,21757966,AA AA 20 02 00 83 18 00 94 68 00 C3 7C 00 11 E2 00 60 B8 00 25 77 00 1B B3 00 0C 99 00 02 4B 04 46 05 29 48
2025-10-26 17:59:02.378,0,61,37,1573238,255,15794397,16187474,6357003,AA AA 20 02 00 83 18 01 76 00 00 FF 34 00 52 BD 00 8B 30 00 44 C7 00 0E 4C 00 06 15 00 05 79 04 3D 05 25 85
2025-10-26 17:59:03.352,0,64,41,1573263,9044153,22020240,15597672,14221319,AA AA 20 02 00 83 18 01 8F 8A 00 B9 DA 00 38 76 00 58 BF 00 42 2F 00 26 34 00 05 A5 00 02 5F 04 40 05 29 A8
2025-10-26 17:59:04.342,0,50,44,1572980,4325512,15859788,25231401,27000850,AA AA 20 02 00 83 18 00 74 42 00 88 C7 00 30 2B 00 1C BD 00 14 C4 00 15 B5 00 0A E7 00 08 FA 04 32 05 2C 2D
2025-10-26 17:59:05.332,0,34,48,1573545,12780184,23527815,22675493,15663112,AA AA 20 02 00 83 18 02 A9 C3 02 98 72 00 61 F5 01 26 86 00 15 D4 00 10 03 00 06 EC 00 02 37 04 22 05 30 63
2025-10-26 17:59:06.322,0,40,50,1573444,15269930,25690194,7929924,28180483,AA AA 20 02 00 83 18 02 44 E9 00 2A E5 00 0B A3 00 47 5D 00 3D 1C 00 07 E9 00 01 C5 00 02 47 04 28 05 32 17
2025-10-26 17:59:07.312,0,29,50,1573088,9961782,5112016,20643888,20316178,AA AA 20 02 00 83 18 00 E0 98 01 36 18 00 8E 36 00 42 40 00 1A FB 00 16 51 00 10 E5 00 02 B9 04 1D 05 32 D1
2025-10-26 17:59:08.363,0,29,44,1573021,11010201,13107255,7864408,30081033,AA AA 20 02 00 83 18 00 9D A8 00 99 5F 00 1B 69 00 1C 20 00 42 58 00 16 CC 00 06 FF 00 03 B2 04 1D 05 2C DD
2025-10-26 17:59:09.336,0,44,29,1573003,8323337,27000888,19398854,15007756,AA AA 20 02 00 83 18 00 8B 7F 01 09 DD 00 14 BF 00 24 F1 00 AD 37 00 19 4B 00 08 9A 00 04 FA 04 2C 05 1D 4F
2025-10-26 17:59:10.327,0,43,27,1573210,11927711,31064298,17236187,24313868,AA AA 20 02 00 83 18 01 5A B6 00 9F FD 00 35 DD 00 B5 7B 00 C9 8C 00 12 DB 00 07 98 00 05 A6 04 2B 05 1B 98
2025-10-26 17:59:11.317,0,56,27,1572932,3997786,17563721,10813501,18219018,AA AA 20 02 00 83 18 00 44 3D 00 5A 2A 00 24 E2 00 25 1F 00 20 86 00 1D 73 00 05 A3 00 05 75 04 38 05 1B 5F
2025-10-26 17:59:12.307,0,57,38,1573024,983125,26017987,22479055,28377106,AA AA 20 02 00 83 18 00 A0 0F 00 55 A7 00 4F E6 00 74 B2 00 AD A5 00 22 FB 00 07 B6 00 0B 0D 04 39 05 26 B0
2025-10-26 17:59:13.299,0,57,50,1573339,8585544,9896123,24117323,20381719,AA AA 20 02 00 83 18 01 DB 83 01 48 52 00 4D 45 00 6E A4 00 27 CC 00 24 E6 00 12 51 00 05 E5 04 39 05 32 06
2025-10-26 17:59:14.287,0,48,54,1575782,11600248,23528093,19333227,29491222,AA AA 20 02 00 83 18 0B 66 B1 01 78 9E 01 70 C9 01 2D CC 00 58 5B 00 13 D4 00 11 EE 00 05 12 04 30 05 36 D6
2025-10-26 17:59:15.321,0,41,53,1573880,11862398,21627095,16384130,13369374,AA AA 20 02 00 83 18 03 F8 B5 01 7E E7 00 30 63 00 A7 F2 00 49 08 00 39 88 00 11 44 00 0D CB 04 29 05 35 7A
2025-10-26 17:59:16.312,0,41,54,1573217,7536783,22020288,9961563,19071000,AA AA 20 02 00 83 18 01 61 73 00 8F F1 00 78 5F 00 48 90 00 34 08 00 27 D1 00 12 52 00 06 6C 04 29 05 36 EC
2025-10-26 17:59:17.304,0,43,60,1573063,6946986,18088098,27263034,24051719,AA AA 20 02 00 83 18 00 C7 6A 00 AA DC 00 97 38 00 0B F8 00 20 A8 00 1A C5 00 03 AA 00 04 9E 04 2B 05 3C 73
2025-10-26 17:59:18.293,0,50,53,1573033,13238433,7733421,21692500,24117262,AA AA 20 02 00 83 18 00 A9 CA 00 A1 15 00 99 61 00 14 90 00 49 BB 00 0B 85 00 08 EB 00 06 BC 04 32 05 35 E2
2025-10-26 17:59:19.282,0,35,60,1573073,13762942,7668109,11665481,20840456,AA AA 20 02 00 83 18 00 D1 D2 01 7E 4B 01 08 2A 00 85 58 00 3A 5A 00 0F EC 00 04 52 00 04 15 04 23 05 3C 7F
2025-10-26 17:59:20.280,0,10,41,1572980,13239633,24969368,11337809,23855122,AA AA 20 02 00 83 18 00 74 CA 05 51 A8 00 54 D5 00 44 08 00 45 A5 00 0C D9 00 0F 93 00 03 BD 04 0A 05 29 44
2025-10-26 17:59:21.262,0,4,23,1573249,12780161,9830468,19136583,22020117,AA AA 20 02 00 83 18 01 81 C3 02 81 20 00 16 76 00 2E 5A 00 20 CA 00 27 53 00 0D FD 00 08 88 04 04 05 17 44
2025-10-26 17:59:22.297,0,8,8,1573475,4391337,25755702,17956907,11534344,AA AA 20 02 00 83 18 02 63 43 01 A9 FA 00 0A 8F 00 2C 17 00 13 FB 00 18 67 00 05 49 00 03 AE 04 08 05 08 95
2025-10-26 17:59:23.287,0,16,13,1573412,5046506,20185584,18022540,15269896,AA AA 20 02 00 83 18 02 24 4D 00 EA C0 00 77 74 01 79 74 00 6A 9F 00 22 03 00 02 E6 00 06 B8 04 10 05 0D 72
2025-10-26 17:59:24.278,0,23,40,1573346,6160435,14156027,28966967,18022403,AA AA 20 02 00 83 18 01 E2 5E 00 33 C7 00 2C 11 00 CF E1 00 32 D9 00 05 36 00 02 DD 00 01 F1 04 17 05 28 DB
2025-10-26 17:59:25.267,0,37,53,1573500,13566095,11665493,16973889,9240595,AA AA 20 02 00 83 18 02 7C CF 00 8F 39 00 3A 79 00 1B E3 00 11 20 00 30 1B 00 0F 72 00 04 07 04 25 05 35 31
2025-10-26 17:59:26.257,0,41,69,1573061,7798867,17956973,27131963,14221327,AA AA 20 02 00 83 18 00 C5 77 00 53 F3 00 10 1F 00 5D FB 00 2C A3 00 0F 16 00 0D C3 00 02 51 04 29 05 45 CB
2025-10-26 17:59:27.248,0,38,60,1573214,131426,23330983,19464234,28442639,AA AA 20 02 00 83 18 01 5E 02 01 62 F9 00 35 6B 00 72 67 00 18 C2 00 12 FD 00 07 B5 00 08 21 04 26 05 3C F3
2025-10-26 17:59:28.238,0,53,44,1573156,2949323,14614649,28377153,19333137,AA AA 20 02 00 83 18 01 24 2D 00 CB A9 00 37 36 00 42 B3 00 26 FE 00 1B AE 00 0C 79 00 05 16 04 35 05 2C 43
2025-10-26 17:59:29.273,0,38,53,1572983,4128975,30146795,23986218,14352397,AA AA 20 02 00 83 18 00 77 3F 00 CF E5 00 63 E7 00 88 87 00 1A E7 00 10 84 00 0A 57 00 03 09 04 26 05 35 39
2025-10-26 17:59:30.262,0,35,51,1572962,4260005,8716411,27721753,30605331,AA AA 20 02 00 83 18 00 62 41 00 A5 39 00 01 4C 00 7A D7 00 08 D0 00 11 EB 00 0A E8 00 09 83 04 23 05 33 92
2025-10-26 17:59:31.252,0,43,61,1573115,3145792,19071132,20119601,18743307,AA AA 20 02 00 83 18 00 FB 30 00 40 FC 00 1F 27 00 7D DB 00 21 58 00 10 C8 00 06 56 00 05 01 04 2B 05 3D 39
2025-10-26 17:59:32.243,0,34,67,1573009,6947006,21496067,18874449,11272199,AA AA 20 02 00 83 18 00 91 6A 00 BE AC 00 70 9C 00 93 A3 00 43 7D 00 0E 7D 00 05 2F 00 02 6B 04 22 05 43 61
2025-10-26 17:59:33.217,0,34,63,1573041,1573034,23855226,13238331,23527430,AA AA 20 02 00 83 18 00 B1 18 00 AA 74 00 5D F8 00 1D 57 00 30 73 00 0B CA 00 02 9D 00 04 59 04 22 05 3F D4
2025-10-26 17:59:34.208,0,41,57,1572955,16384129,4128834,17039411,5177355,AA AA 20 02 00 83 18 00 5B FA 00 81 34 00 2B 0B 00 17 BC 00 18 48 00 1B 04 00 08 4B 00 03 4D 04 29 05 39 C2
2025-10-26 17:59:35.197,0,48,50,1572962,10747988,6946891,15794235,7274504,AA AA 20 02 00 83 18 00 62 A4 00 54 43 00 26 27 00 25 0B 00 23 E6 00 18 67 00 03 08 00 05 A9 04 30 05 32 9C
2025-10-26 17:59:36.247,0,61,43,1572956,16711775,26017864,9568322,13238279,AA AA 20 02 00 83 18 00 5C FF 00 5F F6 00 36 97 00 12 45 00 2B 4D 00 17 2C 00 04 9E 00 03 E9 04 3D 05 2B D4
2025-10-26 17:59:37.237,0,69,38,1573144,11075820,11010164,15335549,18677772,AA AA 20 02 00 83 18 01 18 A9 00 EC 89 00 0B 1F 00 69 5F 00 5E 8B 00 1F C9 00 07 54 00 05 44 04 45 05 26 50
2025-10-26 17:59:38.227,0,63,51,1573187,14876847,22348141,27394099,14876682,AA AA 20 02 00 83 18 01 43 E3 00 AF D8 00 13 7D 01 5A D4 00 13 CE 00 20 28 00 05 BB 00 05 4C 04 3F 05 33 40
2025-10-26 17:59:39.203,0,54,53,1573363,11206813,6684796,27721769,8454158,AA AA 20 02 00 83 18 01 F3 AB 00 9D 19 00 2E 4D 00 4E E4 00 16 C3 00 13 0F 00 0A 72 00 04 4A 04 36 05 35 27
2025-10-26 17:59:40.192,0,48,48,1573060,15466632,18743346,16973863,25493515,AA AA 20 02 00 83 18 00 C4 EC 00 88 62 00 0C BC 00 26 0B 00 1A F8 00 0D A8 00 05 DD 00 06 E0 04 30 05 30 D7
2025-10-26 17:59:41.182,0,50,54,1573097,14614716,19726519,11075654,2555918,AA AA 20 02 00 83 18 00 E9 DF 00 BC B1 00 93 7C 00 24 81 00 25 28 00 21 0F 00 0A 18 00 04 E8 04 32 05 36 7D
2025-10-26 17:59:42.174,0,34,44,1573040,9372190,24772997,7078091,10092555,AA AA 20 02 00 83 18 00 B0 8F 02 1E 92 00 58 E8 01 2D 19 00 C0 53 00 0B 95 00 05 05 00 06 1A 04 22 05 2C B6
2025-10-26 17:59:43.222,0,21,50,1572991,9502909,10420454,10092578,18481159,AA AA 20 02 00 83 18 00 7F 91 00 BD 2B 00 28 74 00 BE 74 00 1A 26 00 08 CE 00 05 4C 00 02 96 04 15 05 32 4D
2025-10-26 17:59:44.211,0,24,64,1574449,8388644,15859937,21561450,11272206,AA AA 20 02 00 83 18 06 31 80 00 24 E8 00 0C 0A 00 D5 DE 00 4F 6B 00 1B 45 00 04 67 00 0A 12 04 18 05 40 D4
2025-10-26 17:59:45.187,0,10,64,1572926,6488303,19464365,15401008,23724043,AA AA 20 02 00 83 18 00 3E 63 00 EF 90 00 40 99 00 6D 92 00 29 59 00 07 DF 00 06 8B 00 05 A3 04 0A 05 40 76
2025-10-26 17:59:46.177,0,23,54,1572918,7143570,24313885,21889052,22937610,AA AA 20 02 00 83 18 00 36 6D 00 92 8A 00 03 E9 00 1A F1 00 13 5D 00 09 74 00 05 EA 00 05 56 04 17 05 36 1F
2025-10-26 17:59:47.168,0,38,61,1572973,11993139,17957174,29360222,21823495,AA AA 20 02 00 83 18 00 6D B7 00 33 D9 00 2E 39 01 08 CE 00 3B F2 00 23 F1 00 05 5C 00 02 34 04 26 05 3D B0
2025-10-26 17:59:48.157,0,29,61,1572906,15466664,6291820,17301547,13107209,AA AA 20 02 00 83 18 00 2A EC 00 A8 3E 00 39 22 01 33 E2 00 15 26 00 16 2E 00 05 9A 00 04 EA 04 1D 05 3D 86
2025-10-26 17:59:49.149,0,41,60,1572963,9830593,11468914,26607669,22872074,AA AA 20 02 00 83 18 00 63 96 00 C1 1E 00 1F 91 00 53 AE 00 21 E8 00 14 94 00 07 C9 00 03 8E 04 29 05 3C 59
2025-10-26 17:59:50.197,0,43,67,1573006,8192274,18415805,7798878,25034765,AA AA 20 02 00 83 18 00 8E 7D 01 12 A8 00 33 71 00 8A 69 00 42 0E 00 1C E2 00 08 9C 00 05 09 04 2B 05 43 8E
2025-10-26 17:59:51.173,0,35,60,1572987,5570735,20316352,4849727,15466522,AA AA 20 02 00 83 18 00 7B 55 00 AF F3 00 45 43 00 7B 43 00 31 07 00 0E 50 00 16 9C 00 04 48 04 23 05 3C AE
2025-10-26 17:59:52.162,0,47,50,1573225,15270058,11862156,23003225,15335435,AA AA 20 02 00 83 18 01 69 E9 00 AA 88 00 69 2D 00 23 FD 00 33 62 00 26 0D 00 07 DD 00 04 E6 04 2F 05 32 27
2025-10-26 17:59:53.152,0,43,50,1572889,9568389,23724095,17825807,25427974,AA AA 20 02 00 83 18 00 19 92 00 85 71 00 01 F9 00 3E A9 00 06 67 00 09 DB 00 03 A9 00 03 D5 04 2B 05 32 A5
2025-10-26 17:59:54.143,0,41,41,1573050,13173159,14680172,25952352,11010061,AA AA 20 02 00 83 18 00 BA C9 01 A7 1B 00 38 C5 00 34 B7 00 43 D5 00 1D 25 00 09 83 00 04 0E 04 29 05 29 E1
2025-10-26 17:59:55.133,0,47,37,1572964,10682460,11731005,22085664,2621451,AA AA 20 02 00 83 18 00 64 A3 00 5C A5 00 2F 0E 00 0E 56 00 15 FB 00 0B 01 00 06 27 00 05 2E 04 2F 05 25 E0
2025-10-26 17:59:56.183,0,41,35,1573241,11731095,20316257,11731027,24838158,AA AA 20 02 00 83 18 01 79 B3 00 97 C3 00 42 73 00 1F 8F 00 42 24 00 11 B3 00 07 C8 00 07 96 04 29 05 23 8D
2025-10-26 17:59:57.164,0,43,40,1573027,7209123,14287010,12976182,18153482,AA AA 20 02 00 83 18 00 A3 6E 00 A3 01 00 1C D9 00 86 10 00 23 B6 00 13 4D 00 05 C8 00 05 2C 04 2B 05 28 8F
2025-10-26 17:59:58.148,0,41,51,1572935,327898,13500644,5374033,12648461,AA AA 20 02 00 83 18 00 47 05 00 DA 7B 00 B2 53 00 32 43 00 3D 0F 00 14 7E 00 06 43 00 07 34 04 29 05 33 80
